id,estado,estacao,data,precipitacao,temp_max,temp_min,insolacao,evaporacao_piche,temp_comp_med,umidade_rel_med,vel_vento_med,altitude
266317,MA,41078,12/12/2019,0.3,35.3,24.8,8.5,,29.5,64.5,2.05776,153.0
266318,MA,41078,13/12/2019,0.0,35.6,25.1,5.2,,28.82,73.0,1.7148,153.0
266319,MA,41078,16/12/2019,0.0,36.1,25.7,8.1,,29.46,65.25,2.74368,153.0
266320,MA,41078,17/12/2019,0.0,35.2,24.1,6.2,,28.76,75.5,2.40072,153.0
266321,MA,41078,18/12/2019,2.1,36.1,24.2,9.2,,29.74,64.25,2.2292400000000003,153.0
266322,MA,41078,19/12/2019,0.0,35.5,25.8,7.1,,30.34,59.25,1.37184,153.0
266323,MA,41078,20/12/2019,0.0,36.6,24.9,7.5,,28.78,68.5,1.7148,153.0
266324,MA,41078,23/12/2019,0.0,35.6,22.0,2.1,,29.4,59.25,1.20036,153.0
266325,MA,41078,24/12/2019,0.0,37.6,26.5,9.0,,31.48,54.0,1.54332,153.0
266326,MA,41078,25/12/2019,0.0,36.1,25.9,2.7,,30.44,64.75,1.20036,153.0
266327,MA,41078,26/12/2019,0.7,33.1,25.3,0.3,,29.1,70.75,0.34296,153.0
266328,MA,41078,27/12/2019,0.0,36.5,24.2,7.3,,30.32,62.5,1.37184,153.0
266329,MA,41078,30/12/2019,0.0,32.5,21.9,2.0,,25.4,79.0,1.02888,153.0
266330,MA,41078,31/12/2019,37.3,31.2,19.1,2.6,,25.52,83.0,0.8574,153.0
266331,MA,76999,19/05/2019,0.0,33.2,25.0,4.3,3.0,26.88,86.25,,192.83
266332,MA,76999,20/05/2019,1.9,32.8,25.4,7.5,2.6,27.36,87.75,,192.83
266333,MA,76999,21/05/2019,2.5,33.6,23.1,7.4,2.1,27.82,82.25,,192.83
266334,MA,76999,22/05/2019,0.0,34.4,22.5,5.8,4.0,28.06,79.0,,192.83
266335,MA,76999,23/05/2019,0.0,34.2,23.7,8.2,3.7,28.34,82.0,,192.83
266336,MA,76999,24/05/2019,0.0,34.5,22.8,9.7,3.3,28.46,79.75,,192.83
266337,MA,76999,25/05/2019,0.0,33.6,22.5,8.4,7.1,27.9,81.5,,192.83
266338,MA,76999,26/05/2019,4.5,35.3,22.7,10.4,3.0,28.28,74.0,,192.83
266339,MA,76999,27/05/2019,0.0,35.2,23.1,10.5,4.6,28.5,76.5,,192.83
266340,MA,76999,28/05/2019,0.0,35.2,21.5,10.6,5.0,27.38,72.5,,192.83
266341,MA,76999,29/05/2019,0.0,35.4,21.5,9.6,4.8,28.26,77.25,,192.83
266342,MA,76999,30/05/2019,0.0,34.6,22.6,10.1,5.7,27.92,74.25,,192.83
266343,MA,76999,31/05/2019,0.0,35.2,22.9,7.2,4.5,28.38,75.25,,192.83
266344,MA,76999,01/06/2019,0.0,35.1,23.5,10.2,4.5,28.56,67.75,,192.83
266345,MA,76999,02/06/2019,0.0,36.1,22.7,10.8,4.9,28.76,70.0,,192.83
266346,MA,76999,03/06/2019,0.0,35.5,23.7,10.5,5.2,28.96,71.75,,192.83
266347,MA,76999,04/06/2019,0.0,35.1,22.9,10.0,4.9,28.68,76.5,,192.83
266348,MA,76999,05/06/2019,0.0,36.5,22.3,10.4,4.7,28.4,63.75,,192.83
266349,MA,76999,06/06/2019,0.0,34.6,20.3,10.7,6.2,26.94,67.25,,192.83
266350,MA,76999,07/06/2019,0.0,34.4,20.7,10.2,6.4,27.62,66.75,,192.83
266351,MA,76999,08/06/2019,0.0,35.0,21.9,9.7,5.9,28.06,66.75,,192.83
266352,MA,76999,09/06/2019,0.0,35.0,21.7,10.1,6.2,28.02,72.75,,192.83
266353,MA,76999,10/06/2019,0.0,35.3,21.7,10.3,6.0,27.88,67.0,,192.83
266354,MA,76999,11/06/2019,0.0,34.7,21.9,10.4,6.5,28.0,68.0,,192.83
266355,MA,76999,12/06/2019,0.0,34.4,22.1,9.5,6.1,27.38,71.5,,192.83
266356,MA,76999,13/06/2019,0.0,35.0,21.5,9.8,6.6,27.78,68.75,,192.83
266357,MA,76999,14/06/2019,0.0,34.8,22.1,10.5,6.5,27.98,63.0,,192.83
266358,MA,76999,15/06/2019,0.0,34.6,22.9,10.6,5.9,27.86,61.0,,192.83
266359,MA,76999,16/06/2019,0.0,34.6,19.9,10.5,7.4,27.74,60.5,,192.83
266360,MA,76999,17/06/2019,0.0,35.6,21.9,10.5,7.0,27.58,59.75,,192.83
266361,MA,76999,18/06/2019,0.0,33.8,22.1,2.4,6.9,27.06,75.5,,192.83
266362,MA,76999,19/06/2019,0.0,35.0,23.3,8.5,4.8,28.62,68.0,,192.83
266363,MA,76999,20/06/2019,0.0,35.4,22.9,10.0,5.6,28.22,72.75,,192.83
266364,MA,76999,21/06/2019,0.0,35.2,20.7,1.4,6.2,27.18,71.25,,192.83
266365,MA,76999,22/06/2019,0.0,34.4,19.5,10.6,7.0,26.46,65.25,,192.83
266366,MA,76999,23/06/2019,0.0,34.6,18.7,10.9,7.7,25.82,68.25,,192.83
266367,MA,76999,24/06/2019,0.0,35.1,20.1,10.7,7.6,27.08,66.5,,192.83
266368,MA,76999,25/06/2019,0.0,35.6,20.9,10.3,6.5,27.42,63.5,,192.83
266369,MA,76999,26/06/2019,0.0,36.0,19.3,10.7,6.6,27.5,64.75,,192.83
266370,MA,76999,27/06/2019,0.0,36.2,20.9,10.6,7.1,27.94,57.0,,192.83
266371,MA,76999,28/06/2019,0.0,35.4,20.0,10.7,8.4,28.04,65.25,,192.83
266372,MA,76999,29/06/2019,0.0,35.2,20.9,10.6,6.6,27.74,60.75,,192.83
266373,MA,76999,30/06/2019,0.0,35.6,21.7,10.7,8.3,28.02,63.25,,192.83
266374,MA,76999,01/07/2019,0.0,35.6,21.7,9.7,7.2,30.38,47.75,,192.83
266375,MA,76999,02/07/2019,0.0,36.4,20.3,10.5,7.3,27.86,63.75,,192.83
266376,MA,76999,03/07/2019,0.0,35.6,22.7,8.4,8.1,28.38,67.5,,192.83
266377,MA,76999,04/07/2019,0.0,34.8,22.7,6.4,6.4,27.7,82.5,,192.83
266378,MA,76999,05/07/2019,6.6,36.8,22.3,9.2,2.6,27.46,75.5,,192.83
266379,MA,76999,06/07/2019,0.2,34.6,23.3,6.0,5.1,27.42,74.0,,192.83
266380,MA,76999,07/07/2019,0.2,33.3,21.7,5.1,3.6,25.4,84.75,,192.83
266381,MA,76999,08/07/2019,12.4,27.9,22.1,0.5,2.9,24.32,95.0,,192.83
266382,MA,76999,09/07/2019,23.0,32.4,21.9,8.3,0.5,25.94,73.75,,192.83
266383,MA,76999,10/07/2019,0.0,33.5,20.5,10.8,5.0,26.84,62.0,,192.83
266384,MA,76999,11/07/2019,0.1,35.0,22.3,10.5,5.9,27.86,65.5,,192.83
266385,MA,76999,12/07/2019,0.0,35.2,21.6,10.9,6.8,28.2,62.0,,192.83
266386,MA,76999,13/07/2019,0.0,35.6,21.9,10.8,6.7,28.3,62.0,,192.83
266387,MA,76999,14/07/2019,0.0,35.8,21.7,10.8,7.0,27.86,64.0,,192.83
266388,MA,76999,15/07/2019,0.0,36.0,20.7,10.9,7.2,28.26,63.5,,192.83
266389,MA,76999,16/07/2019,0.0,36.2,22.1,9.0,6.5,28.9,69.25,,192.83
266390,MA,76999,17/07/2019,0.0,36.0,21.4,10.2,5.2,28.52,69.0,,192.83
266391,MA,76999,18/07/2019,0.0,35.0,21.7,10.4,5.7,27.3,63.5,,192.83
266392,MA,76999,19/07/2019,0.0,34.2,19.9,10.6,7.9,26.94,58.75,,192.83
266393,MA,76999,20/07/2019,0.0,34.2,20.7,9.9,8.2,27.34,56.0,,192.83
266394,MA,76999,21/07/2019,0.0,34.6,20.7,10.7,7.4,27.74,59.75,,192.83
266395,MA,76999,22/07/2019,0.0,34.4,20.7,10.7,7.3,27.36,56.25,,192.83
266396,MA,76999,23/07/2019,0.0,35.0,18.8,10.4,7.3,26.8,58.75,,192.83
266397,MA,76999,24/07/2019,0.0,35.2,19.7,9.7,7.1,27.14,65.25,,192.83
266398,MA,76999,25/07/2019,0.0,36.0,18.9,9.1,6.8,27.38,54.0,,192.83
266399,MA,76999,26/07/2019,0.0,35.2,19.3,10.4,8.2,27.54,54.5,,192.83
266400,MA,76999,27/07/2019,0.0,35.4,20.5,9.5,8.1,27.46,58.5,,192.83
266401,MA,76999,28/07/2019,0.0,33.1,19.5,10.1,7.5,27.2,59.25,,192.83
266402,MA,76999,29/07/2019,0.0,36.2,20.7,9.8,7.1,28.22,57.25,,192.83
266403,MA,76999,30/07/2019,0.0,37.0,18.7,10.4,7.2,28.38,45.5,,192.83
266404,MA,76999,31/07/2019,0.0,37.2,21.3,10.4,9.0,28.14,55.5,,192.83
266405,MA,76999,01/08/2019,0.0,36.8,21.3,9.8,8.6,28.82,62.0,,192.83
266406,MA,76999,02/08/2019,0.0,37.8,21.5,10.0,7.3,29.1,73.25,,192.83
266407,MA,76999,03/08/2019,0.0,37.6,19.9,10.3,8.2,28.22,59.25,,192.83
266408,MA,76999,04/08/2019,0.0,37.6,19.9,9.9,8.3,28.46,54.0,,192.83
266409,MA,76999,05/08/2019,0.0,36.1,21.3,9.8,8.5,28.76,54.75,,192.83
266410,MA,76999,06/08/2019,0.0,35.0,21.6,9.6,9.0,27.12,50.25,,192.83
266411,MA,76999,07/08/2019,0.0,35.2,20.6,10.3,9.4,27.52,55.0,,192.83
266412,MA,76999,08/08/2019,0.0,35.3,20.4,9.5,8.6,27.38,61.25,,192.83
266413,MA,76999,09/08/2019,0.0,36.4,19.9,10.2,7.6,27.82,56.5,,192.83
266414,MA,76999,12/08/2019,0.0,37.8,20.4,10.1,,29.36,49.75,,192.83
266415,MA,76999,13/08/2019,0.0,37.6,21.8,10.6,9.4,29.56,48.5,,192.83
266416,MA,76999,14/08/2019,0.0,37.3,22.9,9.6,9.1,29.68,51.0,,192.83
266417,MA,76999,15/08/2019,0.0,37.3,23.7,9.9,9.6,29.84,51.25,,192.83
266418,MA,76999,16/08/2019,0.0,35.6,23.1,10.4,10.9,28.22,42.5,,192.83
266419,MA,76999,19/08/2019,0.0,38.8,20.9,10.2,,29.22,51.5,,192.83
266420,MA,76999,20/08/2019,0.0,37.8,21.5,9.8,8.7,29.54,51.75,,192.83
266421,MA,76999,21/08/2019,0.0,35.8,22.5,10.0,8.6,29.22,64.25,,192.83
266422,MA,76999,22/08/2019,0.0,35.3,23.2,6.1,6.9,28.66,73.75,,192.83
266423,MA,76999,23/08/2019,1.0,36.6,21.1,9.2,5.3,28.34,58.5,,192.83
266424,MA,76999,26/08/2019,0.0,37.2,21.1,9.7,,28.9,53.5,,192.83
266425,MA,76999,27/08/2019,0.0,37.4,20.9,9.7,9.7,28.98,52.0,,192.83
266426,MA,76999,28/08/2019,0.0,38.0,22.3,10.1,10.0,29.62,53.75,,192.83
266427,MA,76999,29/08/2019,0.0,38.2,22.0,10.2,9.8,29.56,47.0,,192.83
266428,MA,76999,30/08/2019,0.0,38.0,20.5,9.8,10.6,29.78,49.25,,192.83
266429,MA,76999,31/08/2019,0.0,38.2,22.3,8.2,,30.46,48.75,,192.83
266430,MA,76999,01/09/2019,0.0,39.0,22.5,9.5,9.7,30.3,60.0,,192.83
266431,MA,76999,02/09/2019,0.0,39.3,22.5,9.8,8.7,30.96,58.0,,192.83
266432,MA,76999,03/09/2019,0.0,39.3,25.0,9.6,8.9,31.06,55.75,,192.83
266433,MA,76999,04/09/2019,0.0,39.1,25.6,9.6,9.7,30.82,61.75,,192.83
266434,MA,76999,05/09/2019,0.0,37.4,23.5,7.6,8.5,29.74,70.25,,192.83
266435,MA,76999,06/09/2019,0.7,36.8,24.8,8.1,7.1,29.32,71.25,,192.83
266436,MA,76999,07/09/2019,0.0,37.0,21.9,10.1,6.9,29.22,55.75,,192.83
266437,MA,76999,08/09/2019,0.0,38.4,20.5,10.1,10.0,29.7,57.75,,192.83
266438,MA,76999,09/09/2019,0.0,39.0,22.5,10.1,11.1,30.86,52.75,,192.83
266439,MA,76999,10/09/2019,0.0,39.5,23.7,9.7,10.4,31.28,52.25,,192.83
266440,MA,76999,11/09/2019,0.0,39.9,23.7,10.0,10.1,31.6,63.5,,192.83
266441,MA,76999,12/09/2019,0.0,39.9,23.5,10.0,11.3,31.32,58.75,,192.83
266442,MA,76999,13/09/2019,0.0,39.7,23.7,9.3,9.1,31.52,52.0,,192.83
266443,MA,76999,16/09/2019,0.0,39.1,23.9,8.4,,31.04,62.75,,192.83
266444,MA,76999,17/09/2019,0.0,39.0,23.9,9.5,9.2,31.5,52.5,,192.83
266445,MA,76999,18/09/2019,0.0,41.1,25.0,9.8,9.6,32.02,54.75,,192.83
266446,MA,76999,19/09/2019,0.0,39.9,25.8,9.7,10.5,32.06,56.0,,192.83
266447,MA,76999,20/09/2019,0.0,41.1,24.7,8.8,10.3,32.4,59.5,,192.83
266448,MA,76999,23/09/2019,0.0,40.7,25.0,8.5,,31.9,64.25,,192.83
266449,MA,76999,24/09/2019,0.0,34.8,25.0,1.2,7.8,28.64,78.5,,192.83
266450,MA,76999,25/09/2019,0.6,40.5,23.3,9.0,4.0,31.16,58.5,,192.83
266451,MA,76999,26/09/2019,0.0,39.7,26.8,8.8,9.5,31.02,60.0,,192.83
266452,MA,76999,27/09/2019,0.0,39.5,24.1,8.4,7.5,30.2,68.5,,192.83
266453,MA,76999,30/09/2019,0.0,36.8,21.5,6.6,,27.98,77.5,,192.83
266454,MA,76999,01/10/2019,1.3,32.3,21.9,1.1,4.0,26.24,93.25,,192.83
266455,MA,76999,02/10/2019,77.4,31.3,20.1,3.7,2.1,25.64,84.5,,192.83
266456,MA,76999,03/10/2019,7.2,33.0,20.1,7.5,1.4,27.62,78.5,,192.83
266457,MA,76999,04/10/2019,0.0,34.2,27.2,7.8,3.3,29.68,69.0,,192.83
266458,MA,76999,05/10/2019,0.0,33.4,27.2,2.7,3.1,29.08,73.5,,192.83
266459,MA,76999,06/10/2019,0.0,35.4,25.6,7.8,4.3,29.72,70.75,,192.83
266460,MA,76999,07/10/2019,0.0,34.0,24.8,4.1,4.1,28.76,82.25,,192.83
266461,MA,76999,08/10/2019,23.6,35.0,25.0,10.1,2.8,29.92,72.75,,192.83
266462,MA,76999,09/10/2019,1.8,32.4,25.0,6.1,3.4,28.64,76.5,,192.83
266463,MA,76999,10/10/2019,0.0,35.6,25.2,7.1,3.0,29.72,72.0,,192.83
266464,MA,76999,11/10/2019,0.0,36.8,24.6,8.9,4.4,30.28,64.0,,192.83
266465,MA,76999,12/10/2019,0.0,37.2,24.6,10.2,5.6,31.0,63.0,,192.83
266466,MA,76999,13/10/2019,0.0,36.8,24.8,9.1,6.6,31.0,64.75,,192.83
266467,MA,76999,14/10/2019,0.0,35.0,26.1,5.3,4.9,29.86,73.25,,192.83
266468,MA,76999,15/10/2019,0.4,35.0,25.0,5.0,3.4,28.08,78.75,,192.83
266469,MA,76999,16/10/2019,16.2,29.9,21.3,2.1,3.1,25.36,87.75,,192.83
266470,MA,76999,17/10/2019,7.2,30.7,21.5,2.0,1.6,26.32,86.0,,192.83
266471,MA,76999,18/10/2019,31.2,32.1,22.7,3.1,1.2,26.52,87.75,,192.83
266472,MA,76999,19/10/2019,13.4,33.4,22.7,8.9,1.5,28.18,82.0,,192.83
266473,MA,76999,20/10/2019,0.0,33.6,25.2,3.5,2.5,28.32,72.75,,192.83
266474,MA,76999,21/10/2019,0.0,34.6,24.1,7.3,4.1,28.18,75.5,,192.83
266475,MA,76999,22/10/2019,0.3,31.7,24.6,0.1,2.3,27.06,81.25,,192.83
266476,MA,76999,23/10/2019,0.0,33.4,22.3,8.5,3.5,27.46,83.5,,192.83
266477,MA,76999,24/10/2019,3.8,35.4,24.1,9.5,1.6,28.42,81.25,,192.83
266478,MA,76999,25/10/2019,1.9,34.6,24.6,9.1,2.5,29.32,80.75,,192.83
266479,MA,76999,26/10/2019,0.2,32.3,24.7,1.4,4.9,28.0,88.5,,192.83
266480,MA,76999,27/10/2019,9.6,33.8,23.7,7.2,0.2,28.38,78.25,,192.83
266481,MA,76999,28/10/2019,0.0,35.4,23.3,9.5,2.4,29.62,71.0,,192.83
266482,MA,76999,29/10/2019,0.0,32.6,25.0,0.2,3.3,28.12,86.25,,192.83
266483,MA,76999,30/10/2019,0.2,33.9,23.6,8.7,2.2,28.42,76.25,,192.83
266484,MA,76999,31/10/2019,0.0,34.0,23.9,6.5,3.3,28.98,76.5,,192.83
266485,MA,76999,01/11/2019,0.0,33.8,24.6,4.8,3.3,28.96,78.5,,192.83
266486,MA,76999,02/11/2019,0.0,35.6,24.8,9.4,3.1,29.84,74.0,,192.83
266487,MA,76999,03/11/2019,0.0,32.6,25.2,0.7,3.6,28.4,79.5,,192.83
266488,MA,76999,04/11/2019,0.0,35.0,23.3,8.1,2.3,28.54,79.0,,192.83
266489,MA,76999,05/11/2019,0.0,35.0,25.4,9.0,3.3,30.0,70.0,,192.83
266490,MA,76999,06/11/2019,0.0,32.8,25.8,1.3,4.1,28.24,82.25,,192.83
266491,MA,76999,07/11/2019,20.9,33.0,22.4,7.1,1.8,28.28,77.0,,192.83
266492,MA,76999,08/11/2019,0.0,32.1,21.9,2.4,2.3,26.24,89.0,,192.83
266493,MA,76999,09/11/2019,31.1,32.1,20.9,7.9,2.4,26.72,80.0,,192.83
266494,MA,76999,10/11/2019,0.0,32.8,20.9,2.8,1.5,27.1,81.25,,192.83
266495,MA,76999,11/11/2019,0.0,33.6,24.8,6.0,2.4,28.96,87.5,,192.83
266496,MA,76999,12/11/2019,20.8,33.4,24.5,4.6,2.1,28.7,79.75,,192.83
266497,MA,76999,13/11/2019,0.0,32.1,23.9,0.3,2.5,27.76,88.25,,192.83
266498,MA,76999,14/11/2019,2.8,32.6,23.7,3.3,1.5,28.06,84.25,,192.83
266499,MA,76999,15/11/2019,0.0,34.2,23.5,6.7,2.3,28.94,78.25,,192.83
266500,MA,76999,16/11/2019,0.0,35.2,24.6,6.1,2.7,29.2,74.0,,192.83
266501,MA,76999,17/11/2019,0.0,31.7,25.4,0.0,3.2,28.3,79.0,,192.83
266502,MA,76999,18/11/2019,0.0,33.0,24.6,3.4,2.3,27.8,86.5,,192.83
266503,MA,76999,19/11/2019,4.4,32.5,24.1,5.6,2.0,28.08,84.75,,192.83
266504,MA,76999,20/11/2019,60.6,32.4,25.4,5.9,1.9,27.84,80.75,,192.83
266505,MA,76999,21/11/2019,0.0,30.5,22.1,1.9,2.6,25.28,86.0,,192.83
266506,MA,76999,22/11/2019,68.7,30.7,21.1,7.3,1.9,25.92,87.0,,192.83
266507,MA,76999,23/11/2019,0.0,31.7,23.1,1.5,1.6,27.0,83.75,,192.83
266508,MA,76999,24/11/2019,0.0,33.8,22.6,11.1,2.2,28.52,76.0,,192.83
266509,MA,76999,25/11/2019,0.0,36.0,24.6,10.2,2.7,28.88,74.5,,192.83
266510,MA,76999,26/11/2019,8.6,32.4,23.7,3.4,3.1,27.66,81.5,,192.83
266511,MA,76999,27/11/2019,0.0,31.1,23.7,0.6,2.4,27.36,87.5,,192.83
266512,MA,76999,28/11/2019,1.7,34.0,24.6,7.4,1.6,29.68,74.25,,192.83
266513,MA,76999,29/11/2019,1.4,34.8,24.6,8.5,2.4,29.64,77.75,,192.83
266514,MA,76999,30/11/2019,0.0,34.4,25.0,8.0,2.9,29.6,81.5,,192.83
266515,MA,76999,01/12/2019,4.1,34.8,26.0,8.9,,30.04,70.25,,192.83
266516,MA,76999,02/12/2019,0.0,34.8,25.0,8.9,,29.88,69.25,,192.83
266517,MA,76999,03/12/2019,0.0,35.6,25.0,9.8,,30.2,69.75,,192.83
266518,MA,76999,04/12/2019,0.3,33.4,25.8,1.8,,27.32,87.0,,192.83
266519,MA,76999,06/12/2019,0.0,33.4,23.1,6.9,,32.54,62.25,,192.83
266520,MA,76999,07/12/2019,0.0,34.6,24.8,9.2,,29.44,76.0,,192.83
266521,MA,76999,08/12/2019,0.0,32.6,25.0,2.8,,28.4,85.5,,192.83
266522,MA,76999,09/12/2019,2.2,30.9,23.5,0.8,,26.48,91.5,,192.83
266523,MA,76999,10/12/2019,26.0,32.6,22.9,5.9,,26.94,83.5,,192.83
266524,MA,76999,11/12/2019,3.6,33.8,23.1,10.9,,28.38,75.0,,192.83
266525,MA,76999,12/12/2019,0.0,33.4,23.9,6.6,,28.26,77.25,,192.83
266526,MA,76999,13/12/2019,0.0,31.9,23.5,4.6,,27.24,86.0,,192.83
266527,MA,76999,14/12/2019,23.5,32.8,23.3,7.9,,28.02,85.5,,192.83
266528,MA,76999,15/12/2019,0.0,35.4,23.7,11.1,,29.66,76.0,,192.83
266529,MA,76999,16/12/2019,0.0,32.6,25.0,4.4,,28.88,77.5,,192.83
266530,MA,76999,17/12/2019,2.2,33.4,24.6,6.9,,28.36,77.5,,192.83
266531,MA,76999,18/12/2019,0.0,33.8,23.6,6.6,,28.84,79.0,,192.83
266532,MA,76999,19/12/2019,0.0,34.5,24.9,4.4,,29.12,76.25,,192.83
266533,MA,76999,20/12/2019,5.0,34.8,24.1,7.8,,29.62,74.0,,192.83
266534,MA,76999,21/12/2019,0.0,35.2,25.0,9.0,,30.24,65.75,,192.83
266535,MA,76999,22/12/2019,0.0,34.2,25.0,3.7,,29.52,76.25,3.6010800000000005,192.83
266536,MA,76999,23/12/2019,0.0,33.8,25.0,7.0,,29.6,73.5,,192.83
266537,MA,76999,24/12/2019,19.0,34.6,25.0,6.2,,29.68,72.5,,192.83
266538,MA,76999,25/12/2019,13.0,32.2,23.1,0.0,,26.62,86.75,,192.83
266539,MA,76999,26/12/2019,0.7,33.0,22.5,6.5,,27.54,76.0,,192.83
266540,MA,76999,27/12/2019,0.0,33.4,23.5,4.9,,28.78,77.25,,192.83
266541,MA,76999,28/12/2019,4.5,31.3,24.8,0.0,,27.62,82.0,,192.83
266542,MA,76999,29/12/2019,0.1,32.1,24.6,1.8,,26.9,87.25,,192.83
266543,MA,76999,30/12/2019,4.3,30.6,22.1,1.0,,26.3,85.0,,192.83
266544,MA,76999,31/12/2019,0.0,31.3,23.1,0.9,,27.12,78.25,,192.83
266545,MA,34091,01/07/2019,0.0,34.5,21.5,,,27.72,67.25,,103.56
266546,MA,34091,02/07/2019,0.0,34.1,21.7,,2.1,27.12,74.0,,103.56
266547,MA,34091,03/07/2019,0.0,36.1,22.7,,3.0,29.02,69.0,,103.56
266548,MA,34091,04/07/2019,0.0,35.0,23.9,,2.8,28.52,69.5,,103.56
266549,MA,34091,05/07/2019,0.0,34.4,23.8,,2.6,28.22,75.0,,103.56
266550,MA,34091,08/07/2019,0.0,33.2,23.3,,,27.12,73.75,,103.56
266551,MA,34091,09/07/2019,0.0,33.7,21.4,,2.1,26.84,70.0,,103.56
266552,MA,34091,10/07/2019,0.0,32.4,22.3,,2.7,26.38,74.75,,103.56
266553,MA,34091,11/07/2019,0.0,33.9,21.9,,2.1,27.72,70.0,,103.56
266554,MA,34091,12/07/2019,0.6,32.6,24.4,,2.6,28.0,74.0,,103.56
266555,MA,34091,15/07/2019,0.0,34.2,21.9,,,27.46,71.5,,103.56
266556,MA,34091,16/07/2019,0.0,35.0,23.1,,2.3,27.76,72.0,,103.56
266557,MA,34091,17/07/2019,0.0,35.6,23.6,,3.5,28.6,68.25,,103.56
266558,MA,34091,18/07/2019,4.9,33.2,22.5,,2.7,25.42,78.75,,103.56
266559,MA,34091,19/07/2019,0.0,32.0,18.8,,3.6,25.34,69.0,,103.56
266560,MA,34091,22/07/2019,0.0,35.0,22.9,,8.4,27.66,63.25,,103.56
266561,MA,34091,23/07/2019,0.0,32.6,20.0,,3.2,26.56,67.75,,103.56
266562,MA,34091,24/07/2019,0.0,34.8,21.9,,2.8,27.6,63.0,,103.56
266563,MA,34091,25/07/2019,0.0,35.7,20.7,,3.1,27.56,64.75,,103.56
266564,MA,34091,26/07/2019,0.0,34.9,21.3,,3.6,27.4,63.75,,103.56
266565,MA,34091,29/07/2019,0.0,35.9,23.4,,,28.58,65.5,,103.56
266566,MA,34091,30/07/2019,0.0,36.5,20.0,,2.9,27.3,65.0,,103.56
266567,MA,34091,31/07/2019,0.0,36.1,21.3,,3.5,28.02,66.5,,103.56
266568,MA,34091,01/08/2019,0.0,35.1,24.8,,5.2,28.38,69.25,,103.56
266569,MA,34091,02/08/2019,0.0,36.0,23.7,,4.8,28.98,62.0,,103.56
266570,MA,34091,05/08/2019,0.0,35.3,22.7,,,28.8,60.0,,103.56
266571,MA,34091,06/08/2019,0.0,34.1,23.4,,4.0,27.62,59.5,,103.56
266572,MA,34091,07/08/2019,0.0,35.5,21.3,,4.0,28.08,60.5,,103.56
266573,MA,34091,08/08/2019,0.0,35.7,21.9,,4.0,27.78,63.75,,103.56
266574,MA,34091,09/08/2019,0.0,36.0,22.6,,4.1,28.52,63.0,,103.56
266575,MA,34091,12/08/2019,0.0,36.9,21.9,,,28.98,59.75,,103.56
266576,MA,34091,13/08/2019,0.0,36.9,24.2,,4.0,29.1,61.75,,103.56
266577,MA,34091,14/08/2019,0.0,36.2,22.1,,6.1,28.66,64.75,,103.56
266578,MA,34091,15/08/2019,0.0,35.9,23.3,,5.0,28.64,63.0,,103.56
266579,MA,34091,16/08/2019,0.0,36.0,22.0,,4.9,28.08,57.0,,103.56
266580,MA,34091,19/08/2019,0.0,37.9,22.0,,,29.3,60.75,,103.56
266581,MA,34091,20/08/2019,0.0,39.2,23.1,,3.2,30.06,60.25,,103.56
266582,MA,34091,21/08/2019,0.0,37.5,24.1,,3.8,29.42,64.25,,103.56
266583,MA,34091,22/08/2019,0.0,38.3,23.8,,3.8,29.5,64.25,,103.56
266584,MA,34091,23/08/2019,0.0,37.3,24.2,,3.1,29.54,58.5,,103.56
266585,MA,34091,26/08/2019,0.0,37.5,22.9,,,29.48,58.5,,103.56
266586,MA,34091,27/08/2019,0.0,37.2,24.0,,4.7,29.36,60.0,,103.56
266587,MA,34091,28/08/2019,0.0,37.3,24.5,,4.2,29.54,58.0,,103.56
266588,MA,34091,29/08/2019,0.0,37.5,21.3,,4.3,28.88,59.75,,103.56
266589,MA,34091,30/08/2019,0.0,37.3,21.2,,4.7,28.84,57.25,,103.56
266590,MA,34091,02/09/2019,0.0,37.1,24.8,,,30.08,56.75,,103.56
266591,MA,34091,03/09/2019,0.0,38.0,25.2,,4.5,30.72,58.5,,103.56
266592,MA,34091,04/09/2019,0.0,38.4,24.8,,3.6,31.04,56.5,,103.56
266593,MA,34091,05/09/2019,0.3,38.6,24.2,,4.3,30.08,61.25,,103.56
266594,MA,34091,06/09/2019,6.0,35.6,23.8,,3.5,28.2,63.75,,103.56
266595,MA,34091,09/09/2019,0.0,38.1,22.5,,,30.0,50.75,,103.56
266596,MA,34091,10/09/2019,0.0,38.5,24.4,,4.5,30.06,54.5,,103.56
266597,MA,34091,11/09/2019,0.0,38.2,22.5,,4.5,30.12,51.25,,103.56
266598,MA,34091,12/09/2019,0.0,38.3,22.6,,4.9,30.58,55.0,,103.56
266599,MA,34091,13/09/2019,0.0,39.9,25.3,,4.4,31.44,56.0,,103.56
266600,MA,34091,16/09/2019,0.0,37.6,25.2,,,29.74,60.25,,103.56
266601,MA,34091,17/09/2019,0.0,36.1,23.4,,3.7,29.54,56.0,,103.56
266602,MA,34091,18/09/2019,0.0,39.2,23.7,,4.2,30.36,55.5,,103.56
266603,MA,34091,19/09/2019,0.0,39.2,23.5,,7.1,31.02,53.75,,103.56
266604,MA,34091,20/09/2019,0.0,39.5,24.0,,10.5,31.26,51.25,,103.56
266605,MA,34091,23/09/2019,0.0,39.9,24.6,,,30.38,57.5,,103.56
266606,MA,34091,24/09/2019,27.3,39.5,22.2,,6.0,29.06,65.0,,103.56
